TotalCount,CountyName,SampleID,InspectionDate,FoodName,Suitable,ItemType,CompanyName,OriginCountry,ViolationDescription,DisposalSituation,SQ,SortDate,Year,Month,UpdateDate,County,CY,CM,KW,CN
4860,彰化縣,,2024/10/22,深海鮪魚罐 鮪魚+雞肉,犬,濕糧,松曜國際有限公司,泰國,無,無,12,2024-10-22T00:00:00,2024,10,2024-12-03T14:34:41.64,,104年1月至115年6月,1,,
4860,彰化縣,,2024/10/22,深海鮪魚罐 純鮪魚,犬,濕糧,松曜國際有限公司,泰國,無,無,12,2024-10-22T00:00:00,2024,10,2024-12-03T14:34:41.64,,104年1月至115年6月,1,,
4860,彰化縣,,2024/10/22,沛品世家嫩雞風味,犬,乾糧,奪標寵物用品總匯,泰國,違反動物保護法第22條之3規定,發文給業者限期改善,12,2024-10-22T00:00:00,2024,10,2024-12-03T14:34:41.64,,104年1月至115年6月,1,,
4860,彰化縣,,2024/10/22,沛品世家海陸風味,犬,乾糧,奪標寵物用品總匯,泰國,違反動物保護法第22條之3規定,發文給業者限期改善,12,2024-10-22T00:00:00,2024,10,2024-12-03T14:34:41.64,,104年1月至115年6月,1,,
4860,彰化縣,,2024/10/22,柏洛斯Beruse狗罐牛肉左胡蘿蔔風味,犬,濕糧,喬泰寵物用品企業有限公司,泰國,違反動物保護法第22條之3規定,發文給業者限期改善,12,2024-10-22T00:00:00,2024,10,2024-12-03T14:34:41.64,,104年1月至115年6月,1,,
4860,彰化縣,,2024/10/22,柏洛斯Beruse狗罐豪華總匯風味,犬,濕糧,喬泰寵物用品企業有限公司,泰國,違反動物保護法第22條之3規定,發文給業者限期改善,12,2024-10-22T00:00:00,2024,10,2024-12-03T14:34:41.64,,104年1月至115年6月,1,,
4860,彰化縣,,2024/10/22,vosto 機能主食餐包 雞肉+蘋果,犬,濕糧,莫尼國際貿易有限公司,泰國,無,無,12,2024-10-22T00:00:00,2024,10,2024-12-03T14:34:41.64,,104年1月至115年6月,1,,
4860,彰化縣,,2024/10/22,vosto 肉食無殼罐 雞肉+蘋果+番茄,犬,濕糧,莫尼國際貿易有限公司,泰國,無,無,12,2024-10-22T00:00:00,2024,10,2024-12-03T14:34:41.64,,104年1月至115年6月,1,,
4860,彰化縣,,2024/10/22,vosto 鮪魚條 扇貝味,貓,濕糧,莫尼國際貿易有限公司,泰國,無,無,12,2024-10-22T00:00:00,2024,10,2024-12-03T14:34:41.64,,104年1月至115年6月,1,,
4860,彰化縣,,2024/10/22,vosto 肉食無殼罐 雞肉+起司+南瓜,犬,濕糧,莫尼國際貿易有限公司,泰國,無,無,12,2024-10-22T00:00:00,2024,10,2024-12-03T14:34:41.64,,104年1月至115年6月,1,,
4860,南投縣,HP007,2024/09/23,BUTCH BLACK LABEL(黑標),犬,生鮮、冷凍,新武國際有限公司,紐西蘭,無,無,13,2024-09-23T00:00:00,2024,10,2024-12-03T14:34:41.64,,104年1月至115年6月,1,,
4860,南投縣,,2024/09/23,老北戰斧雞腿,犬、貓,生鮮、冷凍,水膜婗有限公司,臺灣,無,無,13,2024-09-23T00:00:00,2024,10,2024-12-03T14:34:41.64,,104年1月至115年6月,1,,
4860,南投縣,,2024/09/23,鮮肉大廚化骨雞腿,犬、貓,生鮮、冷凍,強普股份有限公司,臺灣,無,無,13,2024-09-23T00:00:00,2024,10,2024-12-03T14:34:41.64,,104年1月至115年6月,1,,
4860,南投縣,,2024/09/23,鮮嫩牛肉堡佐高纖地瓜,犬、貓,生鮮、冷凍,鉅旺國際股份有限公司,臺灣,無,無,13,2024-09-23T00:00:00,2024,10,2024-12-03T14:34:41.64,,104年1月至115年6月,1,,
4860,南投縣,HP008,2024/10/25,汪享化骨雞腿,犬、貓,生鮮、冷凍,洽富實業股份有限公司,臺灣,無,無,13,2024-10-25T00:00:00,2024,10,2024-12-03T14:34:41.64,,104年1月至115年6月,1,,
4860,南投縣,HP009,2024/10/25,鮮嫩牛肉堡佐歐風紅醬,犬、貓,生鮮、冷凍,鉅旺國際股份有限公司,臺灣,無,無,13,2024-10-25T00:00:00,2024,10,2024-12-03T14:34:41.64,,104年1月至115年6月,1,,
4860,南投縣,,2024/10/25,南極磷蝦大肉包 谷風雞大腿,犬,生鮮、冷凍,金富錸國際寵物有限公司,臺灣,無,無,13,2024-10-25T00:00:00,2024,10,2024-12-03T14:34:41.64,,104年1月至115年6月,1,,
4860,南投縣,,2024/10/25,昆布鮭魚湯煲,犬、貓,生鮮、冷凍,悠遊國際實業股份有限公司,臺灣,無,無,13,2024-10-25T00:00:00,2024,10,2024-12-03T14:34:41.64,,104年1月至115年6月,1,,
4860,南投縣,,2024/10/25,主食鮮肉包,犬,生鮮、冷凍,麥可貿易有限公司,德國,無,無,13,2024-10-25T00:00:00,2024,10,2024-12-03T14:34:41.64,,104年1月至115年6月,1,,
4860,雲林縣,,2024/09/11,雞肉鮮食,犬、貓,生鮮、冷凍,好嘉在企業社,臺灣,無,無,14,2024-09-11T00:00:00,2024,10,2024-12-03T14:34:41.64,,104年1月至115年6月,1,,
4860,雲林縣,,2024/09/12,鯛魚鮮食,犬、貓,生鮮、冷凍,好嘉在企業社,臺灣,無,無,14,2024-09-12T00:00:00,2024,10,2024-12-03T14:34:41.64,,104年1月至115年6月,1,,
4860,雲林縣,,2024/09/25,羊肉鮮食,犬、貓,生鮮、冷凍,好嘉在企業社,臺灣,無,無,14,2024-09-25T00:00:00,2024,10,2024-12-03T14:34:41.64,,104年1月至115年6月,1,,
4860,雲林縣,,2024/09/25,牛肉鮮食,犬、貓,生鮮、冷凍,好嘉在企業社,臺灣,無,無,14,2024-09-25T00:00:00,2024,10,2024-12-03T14:34:41.64,,104年1月至115年6月,1,,
4860,雲林縣,,2024/09/27,鹿肉鮮食,犬、貓,生鮮、冷凍,好嘉在企業社,臺灣,無,無,14,2024-09-27T00:00:00,2024,10,2024-12-03T14:34:41.64,,104年1月至115年6月,1,,
4860,雲林縣,,2024/10/04,有魚貓餐罐（鮪魚+小魚乾）,貓,濕糧（水分含量65℅以上）,台灣惜時有限公司,泰國,無,無,14,2024-10-04T00:00:00,2024,10,2024-12-03T14:34:41.64,,104年1月至115年6月,1,,
4860,雲林縣,,2024/10/04,烤一百番烤雞腿肉片,犬,零食、潔牙骨,王品寵物用品有限公司,臺灣,無,無,14,2024-10-04T00:00:00,2024,10,2024-12-03T14:34:41.64,,104年1月至115年6月,1,,
4860,屏東縣,MP018,2024/10/08,驕傲貓-貓犬共享鮭魚羊奶生肉凍乾主食餐,犬、貓,乾糧(凍乾),台灣愛邦仕實業有限公司,泰國,無,無,16,2024-10-08T00:00:00,2024,10,2024-12-03T14:34:41.64,,104年1月至115年6月,1,,
4860,屏東縣,MP019,2024/10/08,B博士 冰鮮生食-火雞食譜(貓用),貓,乾糧(半濕性飼糧-生食),嵩颺有限公司,澳洲,無,無,16,2024-10-08T00:00:00,2024,10,2024-12-03T14:34:41.64,,104年1月至115年6月,1,,
4860,屏東縣,MP020,2024/10/08,卡尼生肉餐 牛肉生肉餐-犬貓生食,犬、貓,乾糧(半濕性飼糧-生食),圓寵有限公司,臺灣,無,無,16,2024-10-08T00:00:00,2024,10,2024-12-03T14:34:41.64,,104年1月至115年6月,1,,
4860,屏東縣,,2024/10/22,職人料理-牛舌漢堡排(犬貓適用),犬、貓,乾糧(半濕性飼糧),乾杯股份有限公司,臺灣,無,無,16,2024-10-22T00:00:00,2024,10,2024-12-03T14:34:41.64,,104年1月至115年6月,1,,
4860,屏東縣,,2024/10/22,職人料理-燉煮牛舌(犬貓適用),犬、貓,乾糧(半濕性飼糧),乾杯股份有限公司,臺灣,無,無,16,2024-10-22T00:00:00,2024,10,2024-12-03T14:34:41.64,,104年1月至115年6月,1,,
4860,屏東縣,,2024/10/22,"汪喵星球 狗狗鮮食機能餐包
閃亮羊腿佐丁香魚鱉蛋(毛髮亮麗配方)",犬,濕糧,自力耕生股份有限公司,臺灣,無,無,16,2024-10-22T00:00:00,2024,10,2024-12-03T14:34:41.64,,104年1月至115年6月,1,,
4860,屏東縣,,2024/10/22,"汪喵星球 狗狗鮮食機能餐包
健美火雞佐青花椰秋葵(低脂高纖配方)",犬,濕糧,自力耕生股份有限公司,臺灣,無,無,16,2024-10-22T00:00:00,2024,10,2024-12-03T14:34:41.64,,104年1月至115年6月,1,,
4860,屏東縣,,2024/10/23,雞肉極鮮包,犬,乾糧(半濕性飼糧),悠遊國際實業股份有限公司,臺灣,包裝標示與申報資訊不符、製造商資訊標示不全、未依規定標示適用寵物種類,經查委製商公司登記地址位於臺北市，屏東縣已於113年10月30日以屏府農動字第1130160987號函移請臺北市動物保護處依規定辦理。,16,2024-10-23T00:00:00,2024,10,2024-12-03T14:34:41.64,,104年1月至115年6月,1,,
4860,屏東縣,,2024/10/23,豚肉極鮮包,犬,乾糧(半濕性飼糧),悠遊國際實業股份有限公司,臺灣,包裝標示與申報資訊不符、製造商資訊標示不全、未依規定標示適用寵物種類,經查委製商公司登記地址位於臺北市，屏東縣已於113年10月30日以屏府農動字第1130160987號函移請臺北市動物保護處依規定辦理。,16,2024-10-23T00:00:00,2024,10,2024-12-03T14:34:41.64,,104年1月至115年6月,1,,
4860,屏東縣,,2024/10/23,"伴拌日嚐-寵膳鮮味主食包(美膚亮毛配方)
鯖香火雞燴薏仁",犬,濕糧,樂健生活有限公司,臺灣,無,無,16,2024-10-23T00:00:00,2024,10,2024-12-03T14:34:41.64,,104年1月至115年6月,1,,
4860,屏東縣,,2024/10/23,"伴拌日嚐-寵膳鮮味主食包(暖心相伴配方)
鮮牛佐鮭魚燉飯",犬,濕糧,樂健生活有限公司,臺灣,無,無,16,2024-10-23T00:00:00,2024,10,2024-12-03T14:34:41.64,,104年1月至115年6月,1,,
4860,花蓮縣,,2024/10/15,超越巔峰 貓用鮮食肉片 - 紐西蘭雞肉+HOKI鱈魚+綠貽貝+牛磺酸,貓,乾飼糧,王品寵物用品有限公司,紐西蘭,無,無,18,2024-10-15T00:00:00,2024,10,2024-12-03T14:34:41.64,,104年1月至115年6月,1,,
4860,花蓮縣,,2024/10/15,VE9109 VE凍乾鮮肉貓生食餐-兔肉方塊排8oz,貓,乾飼糧,壹士達寵物有限公司,美國,無,無,18,2024-10-15T00:00:00,2024,10,2024-12-03T14:34:41.64,,104年1月至115年6月,1,,
4860,花蓮縣,OP007,2024/10/15,Meile美樂 炙燒嫩雞腿,犬、貓,零食,貓狗甜心數位科技有限公司,臺灣,無,無,18,2024-10-15T00:00:00,2024,10,2024-12-03T14:34:41.64,,104年1月至115年6月,1,,
4860,花蓮縣,OP006,2024/10/15,奧力棒-嗑肉一番鮮食營養餐-田園雞牛肉燉蔬食,犬,罐頭,東森寵物雲股份有限公司,臺灣,無,無,18,2024-10-15T00:00:00,2024,10,2024-12-03T14:34:41.64,,104年1月至115年6月,1,,
4860,花蓮縣,OP008,2024/10/15,沃野好食光-牛肉丸串串,犬、貓,零食,東森寵物雲股份有限公司,臺灣,無,無,18,2024-10-15T00:00:00,2024,10,2024-12-03T14:34:41.64,,104年1月至115年6月,1,,
4860,基隆市,,2024/10/23,本牧 貓用凍乾生食餐 紐西蘭 鯖魚+羊 80g,貓,乾飼糧,奧也股份有限公司,紐西蘭,無,無,20,2024-10-23T00:00:00,2024,10,2024-12-03T14:34:41.64,,104年1月至115年6月,1,,
4860,基隆市,,2024/10/23,香饌-雞肉地瓜捲,犬,零食,茂捷有限公司,臺灣,未申報,通知業者限期改善,20,2024-10-23T00:00:00,2024,10,2024-12-03T14:34:41.64,,104年1月至115年6月,1,,
4860,基隆市,,2024/10/23,佳倍讚 犬用鮮肉凍乾(牛肉),犬,零食,王品寵物用品有限公司,臺灣,主要營養成分及含量標示與申報網不符,通知業者限期改善,20,2024-10-23T00:00:00,2024,10,2024-12-03T14:34:41.64,,104年1月至115年6月,1,,
4860,基隆市,,2024/10/23,愛情貴族古早味雞肉乾-2包入,犬,零食,八犬國際行銷有限公司,臺灣,淨重與申報網不符,通知業者限期改善,20,2024-10-23T00:00:00,2024,10,2024-12-03T14:34:41.64,,104年1月至115年6月,1,,
4860,新竹市,,2024/10/16,南瓜鮮嫩雞柳,犬、貓,濕糧,阿肥與阿瘦國際貿易社,臺灣,無,無,21,2024-10-16T00:00:00,2024,10,2024-12-03T14:34:41.64,,104年1月至115年6月,1,,
4860,新竹市,,2024/10/16,薯泥頂級鮭魚,犬、貓,濕糧,阿肥與阿瘦國際貿易社,臺灣,無,無,21,2024-10-16T00:00:00,2024,10,2024-12-03T14:34:41.64,,104年1月至115年6月,1,,
4860,新竹市,RP010,2024/10/16,超越汪喵 蕃茄燒雞主食餐包,犬,濕糧,雅士魚有限公司,臺灣,無「適用寵物種類」,"請業者改善 (業者說包裝正面有狗的圖案,但還是請他補上文字敍述)",21,2024-10-16T00:00:00,2024,10,2024-12-03T14:34:41.64,,104年1月至115年6月,1,,
4860,新竹市,RP011,2024/10/16,奇啃保健雞腿,犬、貓,零食,勤翔國際股份有限公司,臺灣,無,無,21,2024-10-16T00:00:00,2024,10,2024-12-03T14:34:41.64,,104年1月至115年6月,1,,
4860,新竹市,RP012,2024/10/16,汪喵星球元氣牛肉佐鹌鶉蛋枸杞,犬,濕糧,自力耕生股份有限公司,臺灣,無,無,21,2024-10-16T00:00:00,2024,10,2024-12-03T14:34:41.64,,104年1月至115年6月,1,,
4860,新北市,AP054,2024/11/04,獸醫天然處方主食罐 犬用腎臟配方,犬,罐頭,聯信寵物有限公司,塞爾維亞,無,無,0,2024-11-04T00:00:00,2024,11,2025-08-19T13:51:35.577,,104年1月至115年6月,1,,
4860,新北市,AP055,2024/11/04,HALO 嘿囉 成犬主食罐 【無穀雞肉燉鮭魚】,犬,罐頭,盛貿寵物股份有限公司,美國,無,無,0,2024-11-04T00:00:00,2024,11,2025-08-19T13:51:35.577,,104年1月至115年6月,1,,
4860,新北市,AP056,2024/11/04,Lito Mon怪獸部落 無膠鮮肉煲-鰹魚塊,犬、貓,罐頭,怪獸製造有限公司,泰國,無,無,0,2024-11-04T00:00:00,2024,11,2025-08-19T13:51:35.577,,104年1月至115年6月,1,,
4860,新北市,,2024/11/04,吶一口貓咪凍乾新鮮鮭魚,貓,零食,豪翼行銷有限公司,韓國,無,無,0,2024-11-04T00:00:00,2024,11,2025-08-19T13:51:35.577,,104年1月至115年6月,1,,
4860,新北市,,2024/11/04,摩米凍乾香蕉小食,犬、貓,零食,摩米有限公司,香港,無申報資料，未標示營養成分及含量、保存期限、保存方法及條件,函請該公司限期改善,0,2024-11-04T00:00:00,2024,11,2025-08-19T13:51:35.577,,104年1月至115年6月,1,,
4860,新北市,,2024/11/04,喵洽普 貓咪凍乾-爆蛋毛鱗魚,貓,零食,壹士達寵物有限公司,韓國,申報資料與包裝標示不符(成分分析：脂肪),因進口商位處臺南，擬另函請臺南市動保處依動保法辦理後續查處。,0,2024-11-04T00:00:00,2024,11,2025-08-19T13:51:35.577,,104年1月至115年6月,1,,
4860,新北市,,2024/11/04,奇境 羅姆尼羊肺原肉凍乾,貓,零食,維逸有限公司,紐西蘭,無,無,0,2024-11-04T00:00:00,2024,11,2025-08-19T13:51:35.577,,104年1月至115年6月,1,,
4860,新北市,,2024/11/04,Hulucat 卡茲化毛潔牙餅-雞肉,貓,零食,王品寵物用品有限公司,泰國,無,無,0,2024-11-04T00:00:00,2024,11,2025-08-19T13:51:35.577,,104年1月至115年6月,1,,
4860,新北市,,2024/11/04,巴絲特-原味雞胗,犬,零食,峰揚貿易有限公司,臺灣,申報資料與包裝標示不符(淨重、營養成分含量）,另函請該公司限期改善申報。,0,2024-11-04T00:00:00,2024,11,2025-08-19T13:51:35.577,,104年1月至115年6月,1,,
4860,新北市,,2024/11/04,希爾思寵物食品　幼犬　小顆粒　雞肉與糙米特調食譜,犬,乾糧,台灣希爾思寵物營養品有限公司,美國,無,無,0,2024-11-04T00:00:00,2024,11,2025-08-19T13:51:35.577,,104年1月至115年6月,1,,
4860,新北市,,2024/11/04,CMG-D022 無IN-牛肉塊,犬,零食,八犬國際行銷有限公司,韓國,無,無,0,2024-11-04T00:00:00,2024,11,2025-08-19T13:51:35.577,,104年1月至115年6月,1,,
4860,新北市,,2024/11/04,南極磷蝦重磅大肉包 鮪魚*益生元(貓咪主食餐包 泥狀),貓,罐頭,金富萊國際寵物有限公司,臺灣,無,無,0,2024-11-04T00:00:00,2024,11,2025-08-19T13:51:35.577,,104年1月至115年6月,1,,
4860,新北市,,2024/11/04,Park Cat無敵貓糧 霸王野雞,貓,乾糧,唯寵股份有限公司(陪心寵糧),臺灣,無,無,0,2024-11-04T00:00:00,2024,11,2025-08-19T13:51:35.577,,104年1月至115年6月,1,,
4860,新北市,,2024/11/04,Bernice柏妮絲-5吋打結骨裹肉,犬,零食,峰揚貿易有限公司,臺灣,無,無,0,2024-11-04T00:00:00,2024,11,2025-08-19T13:51:35.577,,104年1月至115年6月,1,,
4860,新北市,,2024/11/04,ICU犬腸胃道高能量配方,犬,補充品,台灣皇家寵物食品有限公司,法國,申報資料與包裝標示不符(營養成分含量）、未標示保存期限,因進口商位處臺北市，擬另函請臺北市動保處依動保法辦理後續查處。,0,2024-11-04T00:00:00,2024,11,2025-08-19T13:51:35.577,,104年1月至115年6月,1,,
4860,新北市,,2024/11/04,CIAO肉泥膏-鮪魚,貓,零食,萬德福精品店,日本,無,無,0,2024-11-04T00:00:00,2024,11,2025-08-19T13:51:35.577,,104年1月至115年6月,1,,
4860,新北市,,2024/11/04,ZIWI Peak LAMB RECIPE羊肉主食罐,貓,罐頭,極寵有限公司,紐西蘭,申報資料與包裝標示不符(成分、營養成分含量）,另函請該公司限期改善申報。,0,2024-11-04T00:00:00,2024,11,2025-08-19T13:51:35.577,,104年1月至115年6月,1,,
4860,新北市,,2024/11/04,羊肉條(HF27),犬,零食,沅慶企業有限公司,臺灣,無,無,0,2024-11-04T00:00:00,2024,11,2025-08-19T13:51:35.577,,104年1月至115年6月,1,,
4860,新北市,,2024/11/04,貓肉泥 貓倍麗小鮮肉泥(單條販售),貓,零食,台灣雀巢股份有限公司,泰國,通路商單條販賣、無中文標示,另函請該通路商限期改善。,0,2024-11-04T00:00:00,2024,11,2025-08-19T13:51:35.577,,104年1月至115年6月,1,,
4860,新北市,,2024/11/04,法國皇家成貓(分裝包),貓,乾糧,台灣皇家寵物食品有限公司,法國,通路商分裝販賣、無中文標示,另函請該通路商限期改善。,0,2024-11-04T00:00:00,2024,11,2025-08-19T13:51:35.577,,104年1月至115年6月,1,,
4860,臺北市,VP011,2024/11/13,卡咪哇全齡猫-雞鮪米配方,貓,乾糧,東盈實業股份有限公司,泰國,無,無,1,2024-11-13T00:00:00,2024,11,2025-08-19T13:51:35.577,,104年1月至115年6月,1,,
4860,臺北市,VP012,2024/11/13,Main Course每客思全營養主食罐(雞肉+牛肉),貓,罐頭,台灣惜時有限公司,泰國,無,無,1,2024-11-13T00:00:00,2024,11,2025-08-19T13:51:35.577,,104年1月至115年6月,1,,
4860,臺北市,,2024/11/13,瑪爾濟斯成犬專用飼料,犬,乾糧,台灣皇家寵物食品有限公司,韓國,無,無,1,2024-11-13T00:00:00,2024,11,2025-08-19T13:51:35.577,,104年1月至115年6月,1,,
4860,臺北市,,2024/11/13,阿拉卡特天然糧－雞肉益生菌配方,貓,乾糧,雍立貿易股份有限公司,澳洲,無,無,1,2024-11-13T00:00:00,2024,11,2025-08-19T13:51:35.577,,104年1月至115年6月,1,,
4860,臺北市,,2024/11/13,優格成幼貓雞肉+未化毛高纖配方,貓,乾糧,艾澌克企業股份有限公司,美國,無,無,1,2024-11-13T00:00:00,2024,11,2025-08-19T13:51:35.577,,104年1月至115年6月,1,,
4860,臺北市,,2024/11/13,素力高.宅宅貓吃雞,貓,乾糧,東盈實業股份有限公司,美國,無,無,1,2024-11-13T00:00:00,2024,11,2025-08-19T13:51:35.577,,104年1月至115年6月,1,,
4860,臺北市,,2024/11/13,巴斯特-乳酪雞肉捲,犬,零食,峰揚貿易有限公司,臺灣,無,無,1,2024-11-13T00:00:00,2024,11,2025-08-19T13:51:35.577,,104年1月至115年6月,1,,
4860,臺北市,VP013,2024/11/13,食尚汪汪狗罐-鮮嫩雞肉,犬,罐頭,八犬國際行銷有限公司,泰國,無,無,1,2024-11-13T00:00:00,2024,11,2025-08-19T13:51:35.577,,104年1月至115年6月,1,,
4860,臺北市,VP014,2024/11/13,杜莎天然無骨寵糧,犬,乾糧,裕昌寵物有限公司,義大利,無,無,1,2024-11-13T00:00:00,2024,11,2025-08-19T13:51:35.577,,104年1月至115年6月,1,,
4860,臺北市,,2024/11/13,奇蹟無榖雞肉,犬,乾糧,昱碩國際事業股份有限公司,美國,無,無,1,2024-11-13T00:00:00,2024,11,2025-08-19T13:51:35.577,,104年1月至115年6月,1,,
4860,臺北市,,2024/11/13,極光 無榖全齡犬-鮭魚&雪蟹,犬,乾糧,邁迪飛貿易有限公司,加拿大,無,無,1,2024-11-13T00:00:00,2024,11,2025-08-19T13:51:35.577,,104年1月至115年6月,1,,
4860,臺北市,,2024/11/13,芮格爾-犬糧-鮭魚,犬,乾糧,聯誠寵物有限公司,美國,無,無,1,2024-11-13T00:00:00,2024,11,2025-08-19T13:51:35.577,,104年1月至115年6月,1,,
4860,臺北市,,2024/11/13,瑞威天然平衡全齡犬糧,犬,乾糧,瑞威動物科技股份有限公司,臺灣,無,無,1,2024-11-13T00:00:00,2024,11,2025-08-19T13:51:35.577,,104年1月至115年6月,1,,
4860,臺北市,,2024/11/13,黃金雞肉條棒,犬,零食,台灣惜時有限公司,臺灣,無,無,1,2024-11-13T00:00:00,2024,11,2025-08-19T13:51:35.577,,104年1月至115年6月,1,,
4860,臺北市,,2024/11/22,嗨派系列-雞肉干貝無榖貓糧,貓,乾糧,唯寵股份有限公司,臺灣,無,無,1,2024-11-22T00:00:00,2024,11,2025-08-19T13:51:35.577,,104年1月至115年6月,1,,
4860,臺北市,,2024/11/22,氣冷雞滴雞精,犬、貓,零食,興濠有限公司,臺灣,無,無,1,2024-11-22T00:00:00,2024,11,2025-08-19T13:51:35.577,,104年1月至115年6月,1,,
4860,臺北市,,2024/11/22,肚肚派對-肚肚貓吃肉,貓,乾糧,富崴飼料有限公司,臺灣,無,無,1,2024-11-22T00:00:00,2024,11,2025-08-19T13:51:35.577,,104年1月至115年6月,1,,
4860,臺北市,,2024/11/22,B群菲力豬,犬,零食,寵愛有家股份有限公司,臺灣,標示內容不完整,通知業者限期改善,1,2024-11-22T00:00:00,2024,11,2025-08-19T13:51:35.577,,104年1月至115年6月,1,,
4860,臺北市,,2024/11/22,人道飼育雞-全齡貓無榖糧,貓,乾糧,奧也股份有限公司,紐西蘭,無,無,1,2024-11-22T00:00:00,2024,11,2025-08-19T13:51:35.577,,104年1月至115年6月,1,,
